sector_code;sector_label;activity_code;activity_label;product_code;product_label
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M720100;Recherche-développement en sciences physiques et naturelles ;M72010001;Services de recherche et développement en agronomie  
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M720100;Recherche-développement en sciences physiques et naturelles ;M72010002;Services de recherche et développement en sciences médicales  
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M720100;Recherche-développement en sciences physiques et naturelles ;M72010003;Services en recherche et développement en biotechnologies  
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M720100;Recherche-développement en sciences physiques et naturelles ;M72010004;Services de recherche et développement en sciences physiques ou naturelles et ingénierie 
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M720200;Recherche-développement en sciences humaines et sociales ;M72020001;Services de recherche et développement en sciences humaines 
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M720200;Recherche-développement en sciences humaines et sociales ;M72020002;Services de recherche et développement en sciences sociales 
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M730001; Publicité  ;M73000100;Services de publicité  
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M730002;Études de marché et sondages ;M73000200;Services d'études de marché et de sondages  
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M740001;Activités spécialisées de design ;M74000100;Services spécialisés de design   
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M740002;Activités photographiques ;M74000200;Services photographiques   
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M740003;Autres activités spécialisées, scientifiques et techniques n.c.a.;M74000301;Services de traduction et d'interprétation  
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M740003;Autres activités spécialisées, scientifiques et techniques n.c.a.;M74000302;Services spécialisés divers   
M;ACTIVITÉS SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES ;M750000;Activités vétérinaires  ;M75000000;Services vétérinaires  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770001;Location de véhicules automobiles ;N77000101;Services de location  de voitures et véhicules automobiles légers 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770001;Location de véhicules automobiles ;N77000102;Services de location  de camions  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770002;Location de machines et d'équipements n.c.a ;N77000201;Services de location d'autres matériels de transport terrestre  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770002;Location de machines et d'équipements n.c.a ;N77000202;Services de location de navires 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770002;Location de machines et d'équipements n.c.a ;N77000203;Services de location d'avions  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770002;Location de machines et d'équipements n.c.a ;N77000204;Services de location de machines et équipements agricoles  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770002;Location de machines et d'équipements n.c.a ;N77000205;Services de location de machines et équipements pour la construction 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770002;Location de machines et d'équipements n.c.a ;N77000206;Services de location de machines de bureau et de matériel informatique 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770002;Location de machines et d'équipements n.c.a ;N77000207;Services de location d'autres machines, équipements et biens n.c.a. 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770003;Location d'articles personnels et domestiques n.c.a. ;N77000301;Services de location de vidéos 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770003;Location d'articles personnels et domestiques n.c.a. ;N77000302;Services de location de mobilier et équipements domestiques  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770003;Location d'articles personnels et domestiques n.c.a. ;N77000303;Services de location  d'autres biens personnels et domestiques 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N770004;Gestion des droits de propriété industrielle ;N77000400;Licences pour l'utilisation des droits de propriété industrielle  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N780000;Activités liées aux ressources humaines ;N78000001;Services des agences de placement de main-d'œuvre
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N780000;Activités liées aux ressources humaines ;N78000002;Autres services de mise à disposition de ressources humaines 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N790000;Activités des agences de réservation et voyagistes ;N79000001;Services des agences de voyages 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N790000;Activités des agences de réservation et voyagistes ;N79000002;Services des voyagistes 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N790000;Activités des agences de réservation et voyagistes ;N79000003;Autres services de réservation et services connexes
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N800000;Enquêtes et sécurité  ;N80000001;Services d'enquête, de sécurité et de gardiennage 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N800000;Enquêtes et sécurité  ;N80000002;Services des systèmes de sécurité   
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N810001;Activités combinées de soutien aux bâtiments ;N81000100;Services combinés de soutien aux bâtiments 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N810002;Activités de nettoyage  ;N81000200;Services de nettoyage  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N810003; Aménagement paysager;N81000300;Aménagement paysager 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N820001;Activités de bureau, routage et centres d'appels ;N82000101;Services de bureau et routage  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N820001;Activités de bureau, routage et centres d'appels ;N82000102;Services des centres d'appels   
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N820002;Organisation de foires, salons et congrès ;N82000200;Services d'organisation de foires, salons et congrès 
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N820003;Activités de soutien aux entreprises n.c.a. ;N82000301;Services de conditionnement  
N;ACTIVITES DE SERVICES DE SOUTIEN ET DE BUREAU ;N820003;Activités de soutien aux entreprises n.c.a. ;N82000302;Autres services divers de soutien aux entreprises n.c.a.  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840100;Activités d'administration générale, économique et sociale ;O84010001;Services d’administration publique générale  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840100;Activités d'administration générale, économique et sociale ;O84010002;Services de soutien aux administrations  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840100;Activités d'administration générale, économique et sociale ;O84010003;Tutelle des activités sociales  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840100;Activités d'administration générale, économique et sociale ;O84010004;Tutelle des activités économiques  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840200;Activités de prérogative publique ;O84020001;Affaires étrangères  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840200;Activités de prérogative publique ;O84020002;Défense 
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840200;Activités de prérogative publique ;O84020003;Justice  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840200;Activités de prérogative publique ;O84020004;Police  
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840200;Activités de prérogative publique ;O84020005;Protection civile
O;ACTIVITES D'ADMINISTRATION PUBLIQUE ;O840300;Activités de sécurité sociale obligatoire ;O84030000;Services de sécurité sociale obligatoire 
P;ENSEIGNEMENT ;P850100;Enseignement pré-primaire et primaire ;P85010001;Services d'enseignement pré-primaire   
P;ENSEIGNEMENT ;P850100;Enseignement pré-primaire et primaire ;P85010002;Services d'enseignement primaire  
P;ENSEIGNEMENT ;P850201;Enseignement secondaire général ;P85020100;Services d'enseignement secondaire général
P;ENSEIGNEMENT ;P850202;Enseignement secondaire technique ou professionnel ;P85020200;Services d'enseignement secondaire technique ou professionnel 
P;ENSEIGNEMENT ;P850300;Enseignement post-secondaire, supérieur ou non  ;P85030001;Services d'enseignement post-secondaire non supérieur     
P;ENSEIGNEMENT ;P850300;Enseignement post-secondaire, supérieur ou non  ;P85030002;Services d'enseignement supérieur 
P;ENSEIGNEMENT ;P850400;Autres activités d'enseignement;P85040001;Services d'enseignement de disciplines sportives et d'activités de loisirs 
P;ENSEIGNEMENT ;P850400;Autres activités d'enseignement;P85040002;Services d'enseignement culturel 
P;ENSEIGNEMENT ;P850400;Autres activités d'enseignement;P85040003;Services d'enseignement de la conduite de véhicules  
P;ENSEIGNEMENT ;P850400;Autres activités d'enseignement;P85040004;Services de formation technique et professionnelle des adultes 
P;ENSEIGNEMENT ;P850400;Autres activités d'enseignement;P85040005;Autres services d'enseignement divers n.c.a. 
P;ENSEIGNEMENT ;P850400;Autres activités d'enseignement;P85040006;Services de soutien à l'enseignement  
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q860100;Activités hospitalières  ;Q86010001;Services hospitaliers  
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q860200;Pratique médicale et/ou dentaire ;Q86020001;Services des médecins 
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q860200;Pratique médicale et/ou dentaire ;Q86020002;Services de soins dentaires  
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q860301;Activités des tradipraticiens ;Q86030100;Services rendus par les tradipraticiens 
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q860302;Autres activités pour la santé  humaine;Q86030201;Analyses biologiques et médicales 
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q860302;Autres activités pour la santé  humaine;Q86030202;Autres services concernant la santé humaine n.c.a.  
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q870000;Activités d'Hébergement médico-social et social ;Q87000001;"Services d'hébergement social pour  malades mentales 
"
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q870000;Activités d'Hébergement médico-social et social ;Q87000002;"Services d'hébergement social pour
personnes âgées ou handicapées physiques
"
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q870000;Activités d'Hébergement médico-social et social ;Q87000003;Services d'hébergement social pour orphelins et enfants en ruptures familiale 
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q870000;Activités d'Hébergement médico-social et social ;Q87000004;"Autres services d'hébergement médico- social et social
"
Q;ACTIVITÉS POUR  LA SANTÉ HUMAINE ET L'ACTION SOCIALE  ;Q880000;Action sociale sans hébergement  ;Q88000000;Services d'action sociale sans hébergement   
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R900000;Activités créatives, artistiques et de spectacle ;R90000001;Services d'artistes du spectacle vivant 
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R900000;Activités créatives, artistiques et de spectacle ;R90000002;Services de soutien au spectacle vivant  
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R900000;Activités créatives, artistiques et de spectacle ;R90000003;Services de création artistique 
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R900000;Activités créatives, artistiques et de spectacle ;R90000004;Services de gestion de salles de spectacles  
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R910000;Conservation et valorisation du patrimoine ;R91000001;Services des bibliothèques et archives 
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R910000;Conservation et valorisation du patrimoine ;R91000002;Services de gestion des musées  
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R910000;Conservation et valorisation du patrimoine ;R91000003;Services de gestion des sites et monuments 
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R910000;Conservation et valorisation du patrimoine ;R91000004;Services des zoos et des réserves naturelles  
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R920000;Organisation de jeux de  hasard et d'argent ;R92000000;Jeux de hasard et d’argent 
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R930001;Activités sportives;R93000101;Services de  gestion des équipes ou clubs sportifs à caractère professionnel
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R930001;Activités sportives;R93000102;"Services de gestion d’installations sportives
"
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R930001;Activités sportives;R93000103;"Services des centres de culture physique et de musculation
"
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R930001;Activités sportives;R93000104;"Services d'autres activités liées au sport
"
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R930002;Activités récréatives et de loisirs ;R93000201;services des parcs d’attractions et des fêtes foraines
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R930002;Activités récréatives et de loisirs ;R93000202;Services des discothèques et des pistes de danse (sans service de boissons prédominant)
R;ACTIVITÉS ARTISTIQUES, SPORTIVES ET RECREATIVES ;R930002;Activités récréatives et de loisirs ;R93000203;Autres activités récréatives et de loisirs
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S940100;Activités des organisations économiques, patronales et professionnelles;S94010001;Services fournis par les organisations patronales et consulaires 
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S940100;Activités des organisations économiques, patronales et professionnelles;S94010002;Services fournis par les organisations professionnelles 
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S940200;Activités des syndicats des travailleurs ;S94020000;Services fournis par les syndicats de travailleurs 
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S940301;Activités des organisations religieuses ;S94030100;Services fournis par les organisations religieuses 
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S940302;Activités des organisations politiques ;S94030200;Services fournis par les organisations politiques  
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S940303;Activités des autres organisations associatives n.c.a. ;S94030300;Services fournis par les autres organisations associatives n.c.a.  
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S950101;Réparation d'ordinateurs et d'équipements périphériques ;S95010100;Réparation d'ordinateurs et d'équipements périphériques  
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S950102;Réparation d'équipements de communication ;S95010200;Réparation d'équipements de communication 
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S950200;Réparation de biens personnels et domestiques ;S95020000;Réparation de biens personnels et domestiques 
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S960001;Lavage et nettoyage de textiles ;S96000100;Services de lavage et de nettoyage de textiles 
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S960002;Coiffure et soins de beauté ;S96000200;Services de coiffure et soins de beauté  
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S960003;Services funéraires  ;S96000300;Services funéraires  
S;AUTRES ACTIVITÉS DE SERVICES N.C.A. ;S960004;Autres services personnels n.c.a;S96000400;Autres services personnels n.c.a.  
T;ACTIVITÉS SPECIALES DES MÉNAGES ;T970000;Activités des ménages en tant qu'employeurs de personnel domestique ;T97000000;Services des ménages en tant qu'employeurs de personnel domestique 
T;ACTIVITÉS SPECIALES DES MÉNAGES ;T980001;Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre ;T98000100;Biens indifférenciés  produits par les ménages pour leur usage propre 
T;ACTIVITÉS SPECIALES DES MÉNAGES ;T980002;Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre ;T98000200;Biens indifférenciés  produits par les ménages pour leur usage propre 
U;ACTIVITÉS DES ORGANISATIONS EXTRATERRITORIALES ;U990000;Activités des organisations extraterritoriales ;U99000000;Services des organisations extraterritoriales 
